user_id,product_id,action,category,price,timestamp
46,173,add_to_cart,Home,38.29,2024-09-19 12:03:39.512469
10,127,purchase,Books,373.1,2024-10-16 18:02:49.512473
12,131,view,Home,926.79,2024-08-31 00:19:18.512477
32,160,add_to_cart,Toys,421.44,2025-01-30 14:10:21.512482
32,135,view,Books,916.23,2024-10-18 22:12:51.512486
34,155,purchase,Clothing,592.77,2024-09-18 07:05:08.512491
1,186,add_to_cart,Clothing,182.26,2025-01-20 03:50:50.512495
16,128,purchase,Clothing,310.85,2024-11-25 16:08:01.512499
27,151,view,Toys,715.45,2024-12-20 03:41:38.512504
38,179,purchase,Electronics,499.64,2024-09-30 14:31:51.512508
14,135,purchase,Electronics,467.91,2024-12-24 20:27:07.512513
9,166,add_to_cart,Toys,168.08,2025-02-05 12:40:38.512517
32,196,add_to_cart,Books,639.9,2025-01-29 16:32:33.512521
42,118,purchase,Books,113.2,2025-02-03 02:39:35.512526
33,164,add_to_cart,Clothing,567.39,2024-09-28 07:37:00.512530
40,124,view,Home,763.5,2024-10-27 04:33:29.512535
25,149,purchase,Electronics,30.81,2024-10-24 04:58:01.512539
41,173,view,Toys,144.53,2024-08-26 00:15:36.512544
2,165,add_to_cart,Home,370.8,2024-10-13 13:02:56.512548
30,191,purchase,Clothing,267.22,2025-01-18 01:10:00.512553
10,159,purchase,Books,20.01,2025-01-04 04:29:38.512557
49,200,add_to_cart,Electronics,424.03,2024-10-28 07:06:49.512561
5,187,add_to_cart,Toys,156.79,2024-09-12 12:49:39.512566
9,171,view,Clothing,715.25,2025-02-12 11:27:42.512570
23,102,view,Clothing,499.8,2024-11-26 10:28:53.512575
1,114,view,Books,198.84,2025-01-09 11:31:46.512579
30,174,purchase,Toys,530.25,2024-12-01 22:56:34.512583
18,161,view,Clothing,835.74,2024-09-15 20:53:40.512588
47,122,add_to_cart,Toys,286.59,2024-10-21 03:00:11.512592
20,138,purchase,Clothing,579.92,2024-10-03 22:56:53.512597
37,128,view,Clothing,44.55,2024-11-21 00:19:15.512601
40,169,add_to_cart,Home,235.36,2024-11-29 00:53:53.512606
14,143,view,Electronics,265.82,2024-11-04 03:16:30.512610
41,103,add_to_cart,Electronics,731.13,2024-09-29 00:17:51.512615
39,140,view,Clothing,323.02,2025-02-04 20:37:33.512619
15,155,purchase,Toys,482.44,2024-08-25 01:51:38.512623
42,141,view,Electronics,206.29,2025-01-17 15:48:44.512628
23,145,add_to_cart,Home,724.99,2025-02-09 19:14:43.512632
50,179,add_to_cart,Clothing,853.27,2024-11-11 09:26:23.512637
29,146,view,Books,700.74,2024-10-31 06:18:17.512641
6,187,add_to_cart,Electronics,21.01,2024-10-10 04:10:10.512645
28,110,view,Clothing,612.9,2024-10-07 09:24:41.512650
43,130,view,Electronics,912.16,2024-10-03 10:58:04.512654
40,171,add_to_cart,Home,558.84,2024-12-08 07:44:00.512659
38,103,purchase,Books,630.06,2024-09-19 08:30:20.512663
5,112,add_to_cart,Toys,286.39,2024-08-20 01:00:14.512667
24,102,add_to_cart,Books,541.65,2025-02-12 22:04:38.512671
17,156,view,Home,248.66,2024-10-20 03:52:51.512675
40,171,add_to_cart,Electronics,244.97,2024-12-27 11:09:49.512679
35,117,add_to_cart,Electronics,73.06,2025-01-13 07:36:38.512683
28,153,purchase,Electronics,99.9,2025-02-10 22:18:29.512687
43,145,view,Electronics,273.92,2024-10-06 10:01:37.512691
33,116,purchase,Clothing,904.8,2024-10-13 04:13:44.512695
20,118,add_to_cart,Clothing,504.33,2024-10-15 04:20:01.512699
7,124,add_to_cart,Clothing,89.06,2024-10-28 16:53:34.512703
9,120,purchase,Toys,694.67,2024-09-19 19:52:56.512707
46,170,purchase,Books,552.59,2024-12-16 00:43:11.512711
35,156,purchase,Books,673.88,2024-11-03 08:53:28.512715
21,121,purchase,Clothing,30.51,2024-10-15 02:59:29.512719
44,135,add_to_cart,Books,327.47,2024-10-29 06:35:14.512723
48,191,purchase,Toys,582.49,2025-01-30 10:16:07.512727
38,114,purchase,Books,750.2,2024-09-19 01:52:23.512731
13,160,add_to_cart,Electronics,684.22,2024-10-21 08:00:05.512735
46,143,view,Toys,238.59,2024-11-10 13:38:33.512739
36,180,add_to_cart,Toys,88.88,2025-01-26 08:28:37.512743
20,200,view,Toys,894.3,2024-11-20 16:33:06.512747
18,151,view,Books,731.78,2024-12-07 21:04:11.512751
23,192,purchase,Toys,102.74,2024-09-02 06:01:04.512755
27,182,view,Toys,634.53,2024-09-09 18:13:45.512759
30,108,add_to_cart,Electronics,604.38,2025-02-13 20:19:51.512763
40,197,add_to_cart,Electronics,69.78,2024-12-08 05:45:54.512767
26,195,add_to_cart,Home,894.38,2024-12-02 12:21:52.512770
11,136,add_to_cart,Electronics,23.18,2024-11-16 07:45:16.512774
48,119,view,Electronics,814.87,2024-09-14 14:55:37.512778
18,112,add_to_cart,Home,334.84,2024-12-07 19:35:24.512782
36,185,add_to_cart,Home,695.05,2024-09-24 17:21:42.512786
26,167,purchase,Toys,439.09,2024-09-05 05:47:12.512798
13,169,view,Books,187.91,2024-11-25 01:43:34.512803
35,103,add_to_cart,Books,733.64,2024-12-08 04:20:38.512807
12,115,add_to_cart,Clothing,705.21,2024-10-16 02:53:58.512811
15,153,view,Clothing,587.19,2024-12-22 09:13:12.512815
49,186,view,Toys,494.44,2024-11-21 15:59:01.512819
10,123,view,Toys,427.05,2024-09-29 11:00:20.512879
27,154,purchase,Toys,38.61,2025-01-16 13:34:41.512903
25,169,purchase,Home,490.34,2025-02-10 02:31:49.512908
15,142,view,Home,399.85,2025-02-11 12:14:35.512912
6,117,view,Electronics,31.16,2025-02-12 13:31:53.512916
23,173,add_to_cart,Electronics,579.54,2024-09-27 10:54:00.512920
33,177,view,Books,111.17,2024-12-03 22:31:26.512924
42,145,add_to_cart,Clothing,585.29,2024-10-18 00:28:38.512928
46,102,view,Clothing,926.04,2024-10-15 12:51:30.512933
48,172,view,Electronics,376.91,2024-12-28 18:53:31.512937
45,153,add_to_cart,Home,827.95,2024-10-03 15:53:57.512941
42,175,add_to_cart,Books,628.37,2024-11-04 20:50:49.512945
27,119,add_to_cart,Electronics,277.93,2025-01-07 20:06:14.512949
34,173,add_to_cart,Toys,689.33,2025-02-14 00:04:45.512953
40,132,purchase,Books,71.29,2024-12-19 23:10:58.512957
23,159,purchase,Toys,931.65,2024-10-05 06:47:34.513001
4,197,view,Toys,296.22,2025-02-09 15:48:34.513006
42,181,view,Books,661.59,2024-09-03 06:11:55.513010
28,140,add_to_cart,Clothing,728.65,2024-08-23 08:12:35.513025
18,125,add_to_cart,Books,784.81,2025-01-05 00:45:11.513031
30,177,purchase,Clothing,697.8,2025-01-26 13:15:57.513035
4,145,purchase,Clothing,560.8,2024-08-31 03:48:31.513039
10,143,view,Electronics,828.93,2024-08-27 18:16:09.513043
18,191,view,Toys,635.08,2025-02-02 19:38:28.513047
26,146,purchase,Toys,633.38,2024-12-10 04:04:20.513051
7,121,add_to_cart,Clothing,782.79,2025-01-13 13:55:06.513055
47,129,add_to_cart,Books,123.44,2024-10-23 14:14:36.513059
15,151,view,Home,802.52,2025-02-08 08:59:12.513063
3,147,add_to_cart,Home,766.65,2024-08-21 11:36:10.513067
49,104,view,Toys,553.47,2024-10-15 15:33:36.513071
28,182,view,Electronics,750.92,2024-09-14 07:35:05.513075
29,102,purchase,Home,441.55,2024-10-05 09:26:30.513079
27,124,purchase,Toys,477.09,2024-08-27 14:35:41.513083
3,113,purchase,Books,549.66,2024-09-13 00:47:46.513115
2,115,purchase,Clothing,332.15,2024-09-02 20:00:34.513151
10,121,purchase,Home,924.36,2024-08-22 13:37:01.513184
21,101,add_to_cart,Clothing,499.65,2024-12-09 22:57:05.513188
7,163,purchase,Clothing,831.7,2024-08-27 05:11:14.513192
16,191,purchase,Home,622.58,2024-10-22 03:33:54.513196
12,183,purchase,Electronics,888.47,2025-01-31 13:05:58.513200
3,161,add_to_cart,Books,235.99,2025-01-31 02:11:08.513204
37,150,add_to_cart,Toys,312.01,2024-09-06 05:14:21.513208
43,177,purchase,Toys,429.92,2024-11-16 18:20:17.513212
28,163,view,Electronics,140.02,2024-09-11 06:28:50.513216
13,122,view,Clothing,366.17,2025-01-19 16:12:45.513220
17,141,add_to_cart,Home,162.69,2024-10-22 01:15:11.513224
19,117,add_to_cart,Toys,450.29,2024-10-07 18:19:15.513228
19,122,add_to_cart,Toys,302.33,2024-09-30 05:57:12.513232
41,159,view,Home,860.46,2025-01-29 03:05:08.513236
12,127,purchase,Electronics,546.89,2024-09-15 00:00:59.513240
34,107,purchase,Clothing,490.23,2024-09-30 13:24:22.513244
37,107,purchase,Books,20.05,2024-10-04 14:45:03.513248
25,135,purchase,Toys,939.76,2024-11-10 20:16:29.513252
16,133,purchase,Home,312.02,2025-01-08 01:47:28.513256
21,122,purchase,Clothing,740.58,2024-12-03 15:11:09.513260
5,187,view,Toys,606.32,2025-01-27 20:41:08.513265
7,185,purchase,Electronics,58.04,2024-09-11 02:10:34.513268
19,148,add_to_cart,Home,127.49,2025-01-19 20:00:33.513272
14,186,view,Toys,798.75,2025-01-30 17:33:15.513277
13,194,add_to_cart,Toys,170.53,2024-12-13 00:43:19.513281
47,184,view,Electronics,733.72,2024-08-25 09:50:37.513285
44,178,purchase,Home,698.06,2024-08-23 00:34:11.513288
23,106,view,Electronics,421.9,2025-02-13 09:04:33.513292
8,168,view,Home,465.53,2024-10-02 10:48:34.513296
9,135,purchase,Toys,471.79,2024-12-06 09:28:40.513301
41,158,view,Clothing,167.36,2024-11-14 15:11:49.513305
1,195,purchase,Home,951.01,2024-11-18 14:33:35.513308
42,161,add_to_cart,Toys,668.07,2024-10-17 16:27:38.513313
39,147,view,Books,472.23,2024-10-21 08:44:33.513316
3,133,purchase,Home,962.98,2025-02-01 19:17:51.513320
46,144,purchase,Electronics,420.0,2025-02-07 13:19:23.513324
50,137,purchase,Toys,178.09,2024-10-05 08:28:18.513328
50,167,view,Home,87.76,2025-01-27 21:21:23.513332
26,170,add_to_cart,Books,674.83,2024-10-08 20:33:41.513336
39,103,add_to_cart,Clothing,785.78,2024-10-09 12:28:33.513340
41,145,purchase,Home,949.49,2025-01-13 08:44:17.513344
28,134,view,Home,375.09,2025-02-04 03:07:33.513348
3,112,purchase,Electronics,778.84,2025-02-04 11:33:53.513352
9,180,view,Toys,591.69,2024-11-01 19:37:37.513356
24,121,purchase,Toys,551.94,2024-08-20 02:32:31.513360
18,106,add_to_cart,Books,976.74,2025-01-25 02:33:58.513364
50,137,add_to_cart,Electronics,551.95,2024-12-08 22:13:49.513368
17,114,add_to_cart,Toys,937.11,2024-11-29 11:42:30.513372
2,196,purchase,Electronics,405.65,2024-12-21 15:17:23.513376
6,127,view,Clothing,957.33,2024-12-07 03:18:49.513380
5,136,add_to_cart,Home,624.35,2024-12-04 08:31:48.513384
41,156,view,Books,771.94,2024-11-11 06:59:49.513388
28,177,purchase,Home,350.87,2024-09-04 17:09:18.513392
33,136,purchase,Home,598.95,2025-01-10 02:01:18.513396
12,129,view,Electronics,76.91,2024-10-05 22:15:48.513400
2,137,view,Electronics,527.86,2024-09-08 11:05:27.513404
38,194,add_to_cart,Electronics,272.49,2024-12-20 02:18:33.513408
22,163,purchase,Books,382.37,2024-11-21 12:56:52.513412
18,192,view,Clothing,292.94,2025-01-08 07:40:43.513416
7,182,view,Books,486.59,2025-01-13 15:54:44.513420
9,184,add_to_cart,Clothing,437.34,2024-08-22 06:23:27.513424
16,110,view,Electronics,481.63,2024-12-08 18:00:39.513428
21,163,purchase,Home,954.53,2024-10-15 05:23:42.513432
27,121,view,Books,267.71,2024-11-01 11:41:55.513436
29,132,purchase,Toys,907.34,2024-10-24 12:41:25.513440
26,184,add_to_cart,Home,47.45,2025-01-18 15:04:18.513444
3,167,add_to_cart,Clothing,831.35,2024-10-21 18:40:51.513448
27,140,view,Electronics,921.55,2025-02-04 11:22:44.513452
40,103,purchase,Books,790.4,2025-02-01 04:01:52.513456
50,170,view,Electronics,159.05,2024-09-13 21:10:33.513460
41,119,view,Books,968.25,2025-02-05 06:23:54.513464
17,181,purchase,Books,698.72,2024-10-17 06:31:07.513468
9,119,add_to_cart,Home,430.73,2025-02-07 15:58:23.513472
28,156,purchase,Books,645.98,2025-01-27 18:49:55.513476
45,107,add_to_cart,Clothing,251.51,2024-09-10 18:12:37.513483
1,155,add_to_cart,Home,235.18,2024-11-08 16:09:59.513487
7,172,add_to_cart,Home,26.15,2024-10-15 13:38:32.513491
27,188,purchase,Clothing,647.2,2024-11-17 09:07:25.513495
16,193,purchase,Clothing,593.85,2024-10-19 22:54:22.513499
38,130,add_to_cart,Electronics,583.9,2024-09-20 01:09:34.513503
48,190,add_to_cart,Toys,448.18,2024-12-29 20:56:10.513507
2,123,purchase,Home,894.45,2024-12-17 08:54:26.513511
6,119,purchase,Toys,887.48,2024-10-22 00:13:59.513515
12,134,purchase,Clothing,723.31,2024-08-21 07:07:03.513519
35,191,add_to_cart,Electronics,849.17,2024-09-09 19:37:05.513523
32,179,add_to_cart,Clothing,512.27,2024-11-12 12:20:01.513527
36,113,view,Clothing,561.81,2024-11-09 04:10:00.513531
34,150,purchase,Clothing,142.5,2025-01-05 14:47:04.513535
47,123,purchase,Electronics,622.14,2024-10-19 08:29:55.513539
39,111,purchase,Home,634.4,2025-01-30 21:30:22.513543
40,164,add_to_cart,Books,123.6,2024-09-05 12:04:01.513547
44,168,add_to_cart,Electronics,822.34,2024-11-04 23:29:57.513551
12,175,add_to_cart,Toys,821.52,2025-02-11 12:01:09.513555
17,198,add_to_cart,Electronics,725.76,2024-08-21 20:54:47.513559
14,187,view,Books,422.02,2024-12-11 02:03:47.513563
33,179,add_to_cart,Books,101.63,2024-09-05 10:44:57.513567
31,168,add_to_cart,Clothing,650.63,2024-11-01 22:56:17.513571
23,138,add_to_cart,Electronics,37.86,2024-11-06 21:10:04.513575
22,196,view,Electronics,406.62,2025-02-07 05:53:47.513579
17,173,purchase,Home,67.74,2025-01-26 14:32:53.513583
8,136,purchase,Electronics,553.15,2024-11-06 17:41:41.513587
37,132,add_to_cart,Toys,313.38,2024-11-15 11:45:52.513591
16,135,purchase,Electronics,50.08,2024-10-15 16:07:05.513595
34,116,purchase,Books,49.05,2025-02-04 20:23:33.513599
46,147,purchase,Home,98.95,2024-10-30 12:11:26.513603
38,172,purchase,Toys,626.84,2024-11-19 12:04:13.513607
4,177,purchase,Clothing,402.17,2024-12-14 10:46:24.513611
30,195,add_to_cart,Home,943.86,2025-01-29 23:34:13.513615
44,199,view,Clothing,515.02,2024-10-23 01:47:46.513619
13,105,add_to_cart,Clothing,485.43,2024-09-09 15:41:55.513623
49,161,view,Books,809.73,2024-10-12 01:19:56.513627
17,170,purchase,Toys,466.79,2024-09-19 09:58:44.513631
2,104,purchase,Clothing,332.68,2024-11-12 04:20:28.513635
45,177,add_to_cart,Toys,363.36,2024-09-24 20:10:08.513639
37,196,view,Toys,898.88,2025-02-13 17:04:47.513643
8,137,view,Electronics,192.86,2025-01-07 22:52:59.513647
7,178,view,Clothing,809.27,2024-11-10 06:55:47.513651
23,111,purchase,Electronics,985.37,2024-12-24 16:09:23.513655
32,179,purchase,Books,226.26,2024-12-09 14:21:46.513659
46,152,purchase,Books,819.56,2024-10-01 03:35:03.513663
11,171,add_to_cart,Books,192.03,2025-02-07 06:04:23.513667
24,150,purchase,Toys,433.2,2024-11-06 08:42:50.513671
29,129,view,Electronics,598.36,2024-11-21 09:04:38.513675
39,180,view,Toys,886.0,2024-12-17 14:52:53.513679
46,119,add_to_cart,Clothing,210.15,2024-09-25 02:48:27.513683
36,164,add_to_cart,Books,167.9,2024-11-21 11:03:20.513687
1,122,view,Home,439.42,2025-01-08 00:20:11.513691
36,146,view,Clothing,540.76,2024-11-07 11:02:06.513695
24,189,view,Books,718.03,2025-02-01 18:30:41.513699
28,148,add_to_cart,Toys,838.9,2024-08-27 17:22:48.513703
36,137,view,Books,12.14,2024-12-10 05:15:08.513707
13,185,add_to_cart,Toys,241.64,2024-11-11 04:11:32.513711
23,199,purchase,Home,982.7,2024-12-20 04:20:04.513715
41,117,view,Books,112.34,2024-09-15 13:15:11.513719
39,140,add_to_cart,Toys,628.78,2025-01-02 13:18:14.513723
45,130,purchase,Toys,429.98,2024-09-03 11:24:25.513727
13,123,purchase,Clothing,17.33,2025-02-06 05:48:41.513731
21,102,add_to_cart,Toys,402.33,2024-12-07 04:29:05.513735
49,147,add_to_cart,Toys,242.56,2025-01-03 23:26:31.513739
17,157,purchase,Electronics,646.02,2025-02-13 13:01:17.513743
38,168,view,Toys,132.79,2025-01-12 10:50:02.513747
18,110,purchase,Home,271.66,2024-08-25 05:26:26.513751
13,115,view,Toys,832.92,2025-01-11 02:37:21.513755
39,164,purchase,Clothing,803.6,2024-12-16 09:52:00.513759
5,200,view,Toys,963.9,2024-09-17 02:22:49.513763
50,153,purchase,Books,388.64,2025-02-01 01:26:55.513767
20,103,purchase,Electronics,487.4,2024-11-22 14:24:14.513771
38,124,view,Toys,471.11,2024-11-18 09:39:24.513775
25,176,purchase,Electronics,756.52,2024-12-18 01:29:50.513779
48,130,add_to_cart,Books,436.83,2024-11-29 23:04:32.513783
36,106,add_to_cart,Toys,696.11,2024-12-24 07:55:25.513787
39,101,add_to_cart,Electronics,680.02,2024-12-28 00:14:36.513790
43,119,view,Toys,642.23,2024-12-01 04:42:18.513794
30,107,view,Clothing,890.29,2024-11-24 04:57:59.513798
27,106,view,Clothing,204.53,2024-11-21 10:51:01.513802
13,102,add_to_cart,Clothing,168.57,2024-10-25 06:21:29.513806
21,161,add_to_cart,Clothing,113.06,2024-11-03 06:58:03.513810
44,110,add_to_cart,Clothing,684.59,2024-12-28 18:07:31.513814
8,152,view,Electronics,192.15,2024-08-21 00:15:02.513818
7,101,purchase,Clothing,305.43,2024-11-13 10:56:38.513822
46,189,add_to_cart,Home,158.37,2024-08-31 02:23:36.513826
24,126,purchase,Books,256.42,2024-10-03 07:02:47.513830
28,198,purchase,Books,768.6,2024-12-21 20:32:54.513834
1,176,purchase,Home,262.89,2024-11-20 04:21:00.513838
1,126,add_to_cart,Books,422.29,2024-12-01 16:10:10.513842
33,151,purchase,Home,689.37,2024-12-14 02:08:50.513846
33,145,purchase,Electronics,659.94,2025-01-19 02:38:15.513850
30,190,purchase,Clothing,647.35,2024-09-05 21:39:12.513854
41,141,view,Books,870.16,2024-11-23 15:49:05.513858
34,141,purchase,Clothing,21.0,2025-01-24 22:37:36.513862
37,135,purchase,Clothing,933.68,2024-12-09 16:17:47.513866
12,116,purchase,Electronics,740.03,2025-01-26 05:49:19.513870
50,187,view,Toys,20.9,2025-01-11 09:45:24.513874
31,132,add_to_cart,Books,327.37,2024-12-08 07:26:08.513878
37,187,add_to_cart,Books,862.49,2024-10-05 07:51:04.513882
25,138,view,Electronics,875.69,2025-01-21 11:56:01.513886
49,153,view,Home,978.91,2024-09-21 05:18:16.513890
31,149,purchase,Electronics,626.85,2025-02-03 11:43:12.513894
8,136,purchase,Toys,469.38,2025-02-01 09:54:12.513898
8,173,purchase,Clothing,378.22,2024-12-17 20:35:01.513902
12,121,view,Home,907.08,2025-01-31 11:30:38.513906
13,164,purchase,Clothing,307.11,2024-10-27 11:37:28.513909
41,127,purchase,Toys,899.48,2024-09-12 01:00:47.513913
30,130,purchase,Toys,374.67,2024-11-17 05:13:47.513917
31,152,view,Clothing,742.74,2024-08-30 05:22:09.513921
34,148,purchase,Books,581.74,2024-09-10 02:13:55.513925
10,127,purchase,Books,593.86,2025-01-01 04:01:21.513929
45,114,view,Home,561.83,2024-08-23 04:54:41.513933
24,196,purchase,Home,367.7,2024-11-21 03:38:35.513937
1,135,view,Home,349.27,2024-10-19 12:31:53.513941
36,164,add_to_cart,Home,640.2,2025-01-27 09:29:53.513945
20,143,add_to_cart,Home,306.81,2024-09-03 07:21:51.513949
21,127,add_to_cart,Home,353.91,2024-12-28 11:43:27.513953
5,197,view,Toys,32.26,2025-01-30 09:53:37.513957
1,143,add_to_cart,Home,880.67,2024-10-12 14:17:57.513961
30,134,view,Home,835.36,2024-09-06 02:46:58.513965
49,103,purchase,Home,730.48,2024-09-22 22:12:11.513969
7,129,add_to_cart,Toys,462.89,2024-10-24 00:00:37.513973
18,144,purchase,Books,942.42,2024-08-29 18:28:32.513977
43,190,purchase,Electronics,457.49,2024-10-15 10:48:24.513981
9,136,purchase,Clothing,525.96,2024-09-26 10:04:32.513985
15,190,view,Books,948.91,2024-10-14 04:24:46.513989
5,121,view,Clothing,11.56,2025-01-25 05:39:48.513993
4,166,add_to_cart,Books,209.81,2025-02-14 11:00:33.513997
18,158,view,Books,505.69,2025-01-16 18:46:12.514001
14,148,view,Electronics,395.27,2024-11-07 16:40:16.514005
19,108,add_to_cart,Toys,967.64,2025-01-20 09:52:59.514009
11,190,add_to_cart,Books,97.03,2025-02-01 04:36:31.514013
10,138,view,Toys,239.54,2024-08-31 16:20:27.514017
4,144,view,Clothing,431.54,2024-11-02 04:00:41.514020
36,155,view,Clothing,248.23,2024-10-29 01:16:09.514024
25,103,view,Home,439.5,2024-10-05 01:26:58.514028
3,155,add_to_cart,Home,476.97,2024-11-21 10:40:49.514032
28,122,view,Clothing,373.77,2024-09-30 12:34:10.514036
27,185,view,Clothing,973.19,2024-10-14 19:40:19.514040
5,121,view,Home,809.34,2025-02-03 10:35:39.514044
17,182,purchase,Home,378.14,2025-01-21 22:56:55.514048
31,139,purchase,Clothing,800.67,2024-11-11 15:32:08.514052
22,183,add_to_cart,Clothing,60.06,2024-11-26 05:48:09.514056
27,117,add_to_cart,Clothing,823.55,2025-01-26 15:52:23.514060
8,177,purchase,Home,596.84,2024-10-08 04:30:15.514064
41,150,purchase,Books,380.37,2024-10-24 23:23:41.514068
4,157,view,Electronics,219.19,2024-11-09 19:43:26.514072
48,163,add_to_cart,Clothing,783.07,2024-09-11 20:30:06.514076
44,150,add_to_cart,Home,608.05,2024-08-25 18:59:42.514080
37,167,add_to_cart,Home,716.56,2024-10-06 20:14:16.514084
26,168,purchase,Books,926.97,2025-01-25 10:50:50.514088
31,115,view,Clothing,810.67,2024-10-30 15:25:07.514092
33,182,add_to_cart,Clothing,785.67,2024-09-23 13:20:14.514096
32,118,view,Electronics,295.95,2024-11-04 17:35:43.514100
36,168,purchase,Electronics,565.6,2024-11-16 02:13:51.514103
2,174,add_to_cart,Home,61.51,2024-08-20 05:55:16.514107
9,169,add_to_cart,Electronics,790.3,2024-12-26 23:13:00.514111
27,190,purchase,Electronics,113.46,2025-01-18 10:56:11.514115
21,196,purchase,Books,463.75,2025-02-06 01:16:07.514119
50,138,add_to_cart,Home,318.91,2024-11-23 04:12:13.514123
1,131,view,Toys,943.16,2025-01-19 13:13:22.514127
45,176,view,Toys,439.21,2024-10-31 10:06:36.514131
20,200,view,Home,428.93,2024-09-18 17:35:12.514135
1,103,purchase,Home,759.43,2024-11-23 05:54:37.514139
39,129,add_to_cart,Clothing,139.04,2025-01-07 20:54:52.514143
47,200,purchase,Electronics,905.91,2024-11-20 03:01:34.514147
43,183,purchase,Electronics,194.06,2025-01-23 12:50:06.514151
36,174,view,Electronics,915.85,2024-11-29 20:46:21.514155
45,171,purchase,Toys,150.21,2024-08-22 07:06:28.514159
50,180,view,Books,714.28,2025-01-09 22:43:19.514163
41,137,view,Clothing,10.22,2024-11-16 03:09:07.514167
41,159,add_to_cart,Toys,442.58,2024-11-25 22:57:25.514172
10,143,purchase,Books,939.51,2024-09-14 06:53:28.514176
11,124,add_to_cart,Toys,629.15,2024-11-10 14:55:06.514180
42,147,purchase,Toys,780.22,2024-10-18 03:35:47.514184
37,200,add_to_cart,Electronics,425.51,2024-10-29 14:18:10.514188
13,174,add_to_cart,Electronics,404.74,2024-11-28 00:27:00.514192
45,177,add_to_cart,Books,204.55,2024-08-26 02:19:03.514196
42,128,purchase,Electronics,826.3,2024-12-17 08:33:33.514200
47,135,purchase,Toys,897.15,2024-12-19 21:20:57.514204
49,148,purchase,Electronics,472.03,2025-02-04 12:30:21.514208
30,168,view,Books,832.49,2024-09-18 19:19:34.514212
50,165,purchase,Electronics,384.44,2024-12-22 17:32:53.514216
9,152,purchase,Clothing,523.72,2024-10-19 12:17:38.514219
17,195,add_to_cart,Home,241.19,2024-12-26 09:10:41.514223
10,125,add_to_cart,Clothing,818.72,2024-11-11 13:57:38.514227
9,198,add_to_cart,Toys,523.13,2024-11-20 06:24:49.514231
19,121,purchase,Home,886.17,2024-11-03 09:23:14.514235
36,110,add_to_cart,Toys,738.16,2025-01-01 00:11:54.514239
50,139,view,Books,282.73,2025-01-15 12:05:02.514243
7,172,view,Electronics,193.67,2024-10-25 20:03:26.514247
6,165,view,Electronics,383.09,2024-11-28 11:45:35.514251
26,141,purchase,Home,158.25,2025-01-07 18:32:21.514255
27,168,view,Toys,264.4,2024-08-27 04:15:36.514259
50,164,purchase,Electronics,399.57,2024-10-06 21:27:49.514263
1,133,view,Home,948.33,2025-01-26 04:27:36.514267
45,153,view,Books,927.17,2024-11-02 02:27:59.514271
10,108,add_to_cart,Toys,590.22,2024-09-19 20:49:49.514275
21,104,view,Home,738.01,2025-01-03 13:24:50.514279
11,127,purchase,Home,487.39,2024-12-28 14:32:23.514283
18,142,purchase,Toys,15.39,2025-01-17 00:30:31.514287
50,133,add_to_cart,Home,41.67,2024-12-01 01:48:54.514291
21,131,add_to_cart,Books,142.87,2024-11-05 17:12:56.514295
28,165,view,Toys,755.2,2025-01-02 02:14:39.514299
32,168,purchase,Electronics,227.15,2024-12-24 21:00:56.514303
42,114,purchase,Clothing,452.88,2024-09-05 10:50:10.514307
33,184,purchase,Toys,942.55,2024-09-22 18:24:32.514311
9,151,add_to_cart,Home,437.05,2024-09-18 14:01:07.514315
17,138,view,Clothing,367.25,2024-12-22 18:54:02.514319
37,147,purchase,Home,72.84,2024-09-16 03:38:37.514323
27,181,view,Books,524.62,2024-10-28 17:59:46.514327
33,113,purchase,Toys,714.45,2025-01-07 01:49:12.514330
1,101,purchase,Home,847.23,2024-12-20 20:11:27.514334
44,188,view,Books,933.14,2024-12-22 21:24:30.514338
21,110,view,Clothing,32.24,2024-08-24 15:24:11.514342
48,170,view,Clothing,630.56,2024-10-25 10:59:43.514346
37,128,add_to_cart,Books,323.46,2024-08-21 13:04:29.514350
44,105,add_to_cart,Books,913.68,2024-11-15 15:20:58.514354
3,127,add_to_cart,Clothing,764.44,2024-09-17 01:16:48.514358
21,190,add_to_cart,Toys,680.43,2024-10-03 23:45:53.514362
8,129,purchase,Home,85.24,2024-10-12 05:24:05.514366
19,155,view,Books,675.63,2024-10-22 05:27:47.514370
23,112,purchase,Books,465.22,2024-11-15 03:57:29.514374
8,119,add_to_cart,Electronics,344.68,2024-12-11 01:09:00.514378
15,135,purchase,Books,428.09,2024-10-10 04:31:16.514382
22,154,add_to_cart,Electronics,505.35,2024-08-27 18:22:12.514386
34,109,add_to_cart,Books,884.91,2025-02-03 05:42:34.514390
34,128,purchase,Books,818.8,2024-12-06 18:53:33.514394
27,110,view,Books,966.66,2024-12-11 04:13:37.514398
38,148,purchase,Toys,773.06,2025-01-31 16:30:43.514402
22,178,view,Books,630.34,2025-01-29 14:05:06.514406
13,197,add_to_cart,Electronics,712.99,2024-10-09 17:05:17.514410
48,137,view,Home,849.0,2024-10-05 00:42:29.514414
47,130,view,Clothing,895.99,2024-12-16 17:31:43.514418
33,137,purchase,Home,483.89,2024-11-08 14:53:15.514422
24,143,view,Clothing,78.49,2024-11-04 01:31:05.514426
13,158,add_to_cart,Toys,77.78,2024-12-12 22:34:28.514430
44,107,add_to_cart,Clothing,349.37,2024-10-29 23:21:56.514434
